frame,tracker_id,vehicle_class,speed,acceleration,distance_to_nearest,direction_change,avg_traffic_speed,relative_speed
10,13,car,0,0,26.15,19.96,0.0,0.0
10,14,truck,0,0,26.59,150.16,0.0,0.0
10,16,car,0,0,24.12,27.24,0.0,0.0
10,19,car,0,0,27.25,0.0,0.0,0.0
10,18,car,0,0,28.24,84.51,0.0,0.0
10,15,car,0,0,21.96,67.15,0.0,0.0
10,23,car,0,0,27.25,29.77,0.0,0.0
10,20,truck,0,0,33.64,19.77,0.0,0.0
10,28,van,0,0.0,559.39,0.0,0.0,0.0
10,21,car,0,0,32.52,78.6,0.0,0.0
10,24,truck,0,0,22.51,28.86,0.0,0.0
10,17,car,0,0,22.51,40.37,0.0,0.0
11,11,bus,0,0,279.61,2.07,0.0,0.0
11,4,car,0,0,71.28,5.73,0.0,0.0
11,1,car,0,0,105.99,1.45,0.0,0.0
11,2,car,0,0,105.99,19.85,0.0,0.0
11,7,car,0,0,37.27,11.61,0.0,0.0
11,6,car,0,0,69.42,32.09,0.0,0.0
11,8,car,0,0,22.36,32.39,0.0,0.0
11,10,car,0,0,31.47,28.02,0.0,0.0
11,9,car,0,0,23.74,8.43,0.0,0.0
11,5,car,0,0,192.98,1.87,0.0,0.0
11,20,truck,0,0,33.43,31.85,0.0,0.0
11,13,car,0,0,26.22,12.65,0.0,0.0
11,14,truck,0,0,25.39,74.78,0.0,0.0
11,16,car,0,0,23.74,101.22,0.0,0.0
11,28,van,0,0,1.07,11.87,0.0,0.0
11,19,car,0,0,27.75,0.0,0.0,0.0
11,18,car,0,0,29.07,5.14,0.0,0.0
11,23,car,0,0,27.75,8.44,0.0,0.0
11,15,car,0,0,22.36,93.21,0.0,0.0
11,31,bus,0,0.0,1.07,0.0,0.0,0.0
11,24,truck,0,0,23.27,112.78,0.0,0.0
11,17,car,0,0,23.27,61.63,0.0,0.0
11,21,car,0,0,32.99,33.95,0.0,0.0
12,11,bus,0,0,281.06,8.76,0.0,0.0
12,4,car,0,0,71.37,10.99,0.0,0.0
12,7,car,0,0,34.92,32.69,0.0,0.0
12,2,car,0,0,102.62,4.45,0.0,0.0
12,6,car,0,0,70.03,22.55,0.0,0.0
12,1,car,0,0,102.62,13.29,0.0,0.0
12,32,car,0,0.0,398.02,0.0,0.0,0.0
12,10,car,0,0,31.97,0.07,0.0,0.0
12,8,car,0,0,23.04,3.31,0.0,0.0
12,9,car,0,0,23.38,57.71,0.0,0.0
12,13,car,0,0,26.54,28.04,0.0,0.0
12,5,car,0,0,191.5,9.56,0.0,0.0
12,16,car,0,0,23.38,27.4,0.0,0.0
12,14,truck,0,0,25.25,54.17,0.0,0.0
12,20,truck,0,0,34.27,68.54,0.0,0.0
12,23,car,0,0,26.77,156.81,0.0,0.0
12,19,car,0,0,26.77,0.0,0.0,0.0
12,18,car,0,0,28.36,7.07,0.0,0.0
12,31,bus,0,0.0,398.02,0.0,0.0,0.0
12,15,car,0,0,23.04,19.35,0.0,0.0
12,24,truck,0,0,24.89,92.49,0.0,0.0
12,17,car,0,0,24.89,25.45,0.0,0.0
12,21,car,0,0,33.22,5.39,0.0,0.0
13,32,car,0,0.0,409.09,0.0,51.0,0.0
13,2,car,58,58,100.71,14.59,51.0,7.0
13,31,bus,0,0,409.09,35.49,51.0,0.0
13,4,car,83,83,73.9,21.9,51.0,32.0
13,7,car,23,23,34.56,2.62,51.0,-28.0
13,1,car,82,82,100.71,5.86,51.0,31.0
13,6,car,54,54,71.84,54.69,51.0,3.0
13,11,bus,62,62,283.06,0.71,51.0,11.0
13,10,car,39,39,30.65,123.88,51.0,-12.0
13,9,car,55,55,22.97,64.38,51.0,4.0
13,8,car,61,61,21.64,19.16,51.0,10.0
13,13,car,51,51,26.42,12.5,51.0,0.0
13,20,truck,52,52,34.24,67.61,51.0,1.0
13,5,car,60,60,188.79,7.55,51.0,9.0
13,16,car,72,72,22.97,49.64,51.0,21.0
13,14,truck,8,8,25.39,38.46,51.0,-43.0
13,24,truck,0,0,24.7,36.25,51.0,0.0
13,19,car,23,23,25.88,2.06,51.0,-28.0
13,18,car,17,17,27.75,41.98,51.0,-34.0
13,23,car,0,0,25.88,4.63,51.0,0.0
13,15,car,67,67,21.64,2.76,51.0,16.0
13,17,car,0,0,24.7,25.49,51.0,0.0
14,32,car,0,0,412.98,8.27,50.59,0.0
14,11,bus,63,1,287.19,5.31,50.59,12.41
14,1,car,81,-1,99.73,21.61,50.59,30.41
14,2,car,57,-1,99.73,10.63,50.59,6.41
14,4,car,83,0,75.34,21.32,50.59,32.41
14,7,car,23,0,47.42,4.88,50.59,-27.59
14,6,car,53,-1,72.21,36.79,50.59,2.41
14,5,car,61,1,186.19,1.11,50.59,10.41
14,20,truck,51,-1,33.53,11.35,50.59,0.41
14,9,car,52,-3,22.76,0.14,50.59,1.41
14,10,car,40,1,30.6,143.66,50.59,-10.59
14,31,bus,0,0,412.98,1.61,50.59,0.0
14,13,car,49,-2,26.76,69.07,50.59,-1.59
14,8,car,61,0,21.3,23.0,50.59,10.41
14,16,car,73,1,22.76,3.41,50.59,22.41
14,14,truck,9,1,24.95,79.32,50.59,-41.59
14,24,truck,0,0,24.95,14.09,50.59,0.0
14,15,car,65,-2,21.3,12.39,50.59,14.41
14,18,car,17,0,27.47,0.0,50.59,-33.59
14,19,car,22,-1,25.94,0.0,50.59,-28.59
14,23,car,0,0,25.94,46.66,50.59,0.0
15,32,car,0,0,416.23,5.25,53.39,0.0
15,31,bus,0,0,416.23,1.56,53.39,0.0
15,2,car,58,1,98.07,10.21,53.39,4.61
15,1,car,83,2,98.07,9.72,53.39,29.61
15,4,car,83,0,77.04,6.84,53.39,29.61
15,7,car,23,0,47.41,20.92,53.39,-30.39
15,5,car,61,0,183.26,12.39,53.39,7.61
15,6,car,52,-1,71.18,33.26,53.39,-1.39
15,20,truck,50,-1,32.91,2.32,53.39,-3.39
15,9,car,54,2,22.56,55.46,53.39,0.61
15,8,car,64,3,22.87,48.68,53.39,10.61
15,10,car,54,14,33.27,43.75,53.39,0.61
15,16,car,79,6,22.56,42.17,53.39,25.61
15,11,bus,63,0,292.11,13.04,53.39,9.61
15,14,truck,7,-2,25.49,82.67,53.39,-46.39
15,15,car,61,-4,22.87,150.83,53.39,7.61
15,18,car,17,0,28.36,0.0,53.39,-36.39
15,24,truck,0,0,25.49,59.56,53.39,0.0
15,19,car,22,0,26.12,0.0,53.39,-31.39
15,13,car,56,7,27.87,28.38,53.39,2.61
15,23,car,0,0,26.12,157.64,53.39,0.0
15,21,car,74,74,31.73,82.69,53.39,20.61
16,32,car,0,0,417.66,15.02,52.05,0.0
16,2,car,58,0,96.66,11.46,52.05,5.95
16,31,bus,0,0,417.66,3.12,52.05,0.0
16,5,car,60,-1,181.61,9.97,52.05,7.95
16,7,car,24,1,34.69,5.63,52.05,-28.05
16,11,bus,65,2,294.51,23.67,52.05,12.95
16,4,car,82,-1,77.84,5.83,52.05,29.95
16,6,car,56,4,71.14,43.64,52.05,3.95
16,1,car,82,-1,96.66,5.06,52.05,29.95
16,8,car,67,3,22.03,11.88,52.05,14.95
16,9,car,55,1,22.62,24.41,52.05,2.95
16,10,car,55,1,33.79,23.71,52.05,2.95
16,16,car,77,-2,22.62,22.62,52.05,24.95
16,15,car,70,9,22.03,139.61,52.05,17.95
16,20,truck,51,1,32.77,20.63,52.05,-1.05
16,13,car,56,0,28.41,29.32,52.05,3.95
16,14,truck,7,0,25.49,56.53,52.05,-45.05
16,18,car,18,1,28.94,0.0,52.05,-34.05
16,21,car,72,-2,31.69,12.98,52.05,19.95
16,24,truck,0,0,24.6,5.98,52.05,0.0
16,19,car,22,0,26.33,0.0,52.05,-30.05
16,23,car,0,0,26.33,36.46,52.05,0.0
16,17,car,12,12,24.6,108.41,52.05,-40.05
17,31,bus,0,0,402.56,0.19,48.29,0.0
17,11,bus,64,-1,296.53,8.66,48.29,15.71
17,32,car,0,0,410.9,6.9,48.29,0.0
17,5,car,60,0,179.9,2.75,48.29,11.71
17,2,car,57,-1,95.4,16.19,48.29,8.71
17,4,car,82,0,80.14,8.41,48.29,33.71
17,1,car,82,0,95.4,9.96,48.29,33.71
17,6,car,55,-1,71.56,22.12,48.29,6.71
17,7,car,23,-1,34.6,2.25,48.29,-25.29
17,10,car,56,1,34.22,21.42,48.29,7.71
17,8,car,65,-2,22.07,29.97,48.29,16.71
17,9,car,57,2,22.9,13.69,48.29,8.71
17,15,car,67,-3,22.07,52.0,48.29,18.71
17,21,car,74,2,31.82,27.96,48.29,25.71
17,16,car,78,1,22.9,4.87,48.29,29.71
17,14,truck,7,0,25.99,45.55,48.29,-41.29
17,18,car,18,0,29.61,23.51,48.29,-30.29
17,13,car,57,1,28.38,7.9,48.29,8.71
17,19,car,22,0,26.7,13.22,48.29,-26.29
17,20,truck,50,-1,32.8,10.32,48.29,1.71
17,24,truck,4,4,24.43,1.91,48.29,-44.29
17,23,car,24,24,26.7,7.37,48.29,-24.29
17,17,car,12,0,24.43,66.96,48.29,-36.29
18,31,bus,0,0,382.64,1.04,47.76,0.0
18,32,car,0,0,394.58,8.83,47.76,0.0
18,1,car,82,0,94.06,0.9,47.76,34.24
18,5,car,59,-1,177.58,1.87,47.76,11.24
18,2,car,57,0,94.06,0.51,47.76,9.24
18,4,car,82,0,82.42,5.07,47.76,34.24
18,7,car,22,-1,34.46,17.77,47.76,-25.76
18,6,car,52,-3,71.67,30.4,47.76,4.24
18,8,car,66,1,23.66,45.74,47.76,18.24
18,10,car,54,-2,34.46,6.56,47.76,6.24
18,21,car,74,0,32.58,40.36,47.76,26.24
18,11,bus,65,1,298.81,3.75,47.76,17.24
18,9,car,58,1,23.23,7.11,47.76,10.24
18,15,car,66,-1,23.66,130.67,47.76,18.24
18,14,truck,6,-1,26.09,48.26,47.76,-41.76
18,20,truck,51,1,33.6,55.04,47.76,3.24
18,18,car,19,1,29.88,41.32,47.76,-28.76
18,16,car,76,-2,23.23,3.52,47.76,28.24
18,19,car,22,0,26.65,3.93,47.76,-25.76
18,13,car,57,0,27.85,10.92,47.76,9.24
18,23,car,22,-2,26.65,27.96,47.76,-25.76
18,24,truck,2,-2,24.81,48.52,47.76,-45.76
18,17,car,11,-1,24.81,44.12,47.76,-36.76
19,31,bus,0,0,364.89,1.84,47.9,0.0
19,32,car,0,0,375.36,6.75,47.9,0.0
19,1,car,82,0,91.86,5.4,47.9,34.1
19,5,car,59,0,175.32,4.27,47.9,11.1
19,2,car,57,0,91.86,19.37,47.9,9.1
19,7,car,22,0,34.01,6.17,47.9,-25.9
19,6,car,52,0,71.74,37.53,47.9,4.1
19,4,car,83,1,84.82,15.8,47.9,35.1
19,11,bus,66,1,0.8,1.39,47.9,18.1
19,8,car,68,2,23.9,29.61,47.9,20.1
19,20,truck,50,-1,33.45,43.85,47.9,2.1
19,9,car,58,0,22.6,50.22,47.9,10.1
19,15,car,66,0,23.9,75.71,47.9,18.1
19,21,car,78,4,33.11,71.46,47.9,30.1
19,16,car,74,-2,22.6,78.02,47.9,26.1
19,18,car,19,0,29.74,12.66,47.9,-28.9
19,24,truck,2,0,25.44,134.1,47.9,-45.9
19,10,car,57,3,34.55,116.81,47.9,9.1
19,19,car,22,0,26.87,108.77,47.9,-25.9
19,13,car,54,-3,26.35,85.42,47.9,6.1
19,23,car,20,-2,26.87,107.23,47.9,-27.9
19,14,truck,7,1,25.72,6.48,47.9,-40.9
19,36,bus,0,0.0,0.8,0.0,47.9,0.0
19,17,car,10,-1,25.44,17.32,47.9,-37.9
20,32,car,0,0,363.27,2.49,47.62,0.0
20,31,bus,0,0,350.55,9.67,47.62,0.0
20,1,car,81,-1,91.64,12.6,47.62,33.38
20,2,car,56,-1,91.64,27.12,47.62,8.38
20,5,car,59,0,172.6,2.14,47.62,11.38
20,6,car,54,2,71.49,34.58,47.62,6.38
20,7,car,22,0,33.66,39.43,47.62,-25.62
20,4,car,83,0,86.02,12.32,47.62,35.38
20,11,bus,65,-1,1.17,11.25,47.62,17.38
20,8,car,67,-1,23.57,9.69,47.62,19.38
20,10,car,59,2,36.17,105.47,47.62,11.38
20,20,truck,51,1,33.4,12.35,47.62,3.38
20,15,car,64,-2,23.57,47.38,47.62,16.38
20,9,car,58,0,22.59,40.54,47.62,10.38
20,21,car,78,0,33.36,25.1,47.62,30.38
20,13,car,53,-1,26.48,42.98,47.62,5.38
20,16,car,73,-1,22.59,73.66,47.62,25.38
20,14,truck,8,1,24.38,67.08,47.62,-39.62
20,18,car,19,0,29.65,25.9,47.62,-28.62
20,19,car,21,-1,26.71,0.0,47.62,-26.62
20,24,truck,3,1,24.38,84.26,47.62,-44.62
20,23,car,18,-2,26.71,80.3,47.62,-29.62
20,36,bus,0,0.0,1.17,0.0,47.62,0.0
20,17,car,8,-2,25.6,27.16,47.62,-39.62
